hidden_dim,num_layers,dropout,learning_rate,weight_decay,batch_size,max_epochs,patience,best_epoch,train_rmse,train_r2,train_pearson,val_rmse,val_r2,val_pearson,test_rmse,test_r2,test_pearson,trial,elapsed_seconds
128,2,0.2,0.0005,1e-06,32,300,50,48,0.6201471757020667,0.628997802734375,0.8250895005579745,0.6783708118079582,0.42080599069595337,0.6901514772374473,0.6765921694128487,0.2775103449821472,0.6787734022892855,103,31.82
128,2,0.2,0.0005,0.0001,32,300,50,46,0.5543660320343644,0.7035303711891174,0.852407542797358,0.6796474444984308,0.4186239242553711,0.6906683348252804,0.6549702837078055,0.32294976711273193,0.6750385022802006,105,30.11
64,4,0.2,0.001,1e-05,32,300,50,85,0.5818262187124298,0.6734320521354675,0.8397504501368038,0.6810379424469336,0.4162425994873047,0.6717004834363992,0.6476493319704475,0.33800071477890015,0.6775882689465349,53,87.62
64,2,0.05,0.0005,1e-06,32,300,50,33,0.5618116882858158,0.6955131888389587,0.8458632316579822,0.6812423373150124,0.41589218378067017,0.6683617193992522,0.6212289531066945,0.3909105658531189,0.6826283784070655,4,33.79
256,2,0.15,0.0001,0.0001,32,300,50,32,0.652902010217798,0.5887717008590698,0.8041036292747097,0.6817908790930571,0.4149511456489563,0.6808485121631451,0.6684487832050261,0.29479730129241943,0.6759531903398993,174,53.03
128,2,0.05,0.0001,1e-06,32,300,50,57,0.5501732141663115,0.7079979777336121,0.8449117542257949,0.6820496695391921,0.4145069122314453,0.6746745889777752,0.662657856578359,0.3069630265235901,0.6653814063562918,82,33.53
128,2,0.15,0.0005,1e-05,32,300,50,60,0.5507268405309849,0.7074100375175476,0.8606205194922409,0.6820913753684027,0.41443532705307007,0.6967809043093379,0.7080900578577037,0.20867538452148438,0.6536448476693735,95,36.58
256,2,0.2,0.0005,0.0001,32,300,50,47,0.4833194398390395,0.774651050567627,0.8902604346770816,0.6827285086435071,0.41334086656570435,0.6858750591828219,0.6568066416050908,0.3191479444503784,0.6684988071035574,186,62.51
128,2,0.05,0.001,0.0001,32,300,50,26,0.4686658147873785,0.7881084680557251,0.8950207192059216,0.6833766047415445,0.41222649812698364,0.6795794294477613,0.6665772114778737,0.2987407445907593,0.6566771177115329,90,23.83
128,2,0.2,0.001,0.0001,32,300,50,56,0.5269129936483999,0.732166588306427,0.8747304859614016,0.6842720590101269,0.41068512201309204,0.6854395389325932,0.6966719678018497,0.2339901328086853,0.6514228403852047,108,33.07
64,6,0.05,0.0005,1e-05,32,300,50,50,0.43345899463979465,0.8187479376792908,0.9075955185554433,0.6843951731804796,0.4104730486869812,0.6807392629689887,0.6968183391783851,0.23366820812225342,0.6434864751561122,59,85.66
64,4,0.05,0.0005,0.0001,32,300,50,32,0.5314047812329672,0.7275806665420532,0.8551574679220453,0.6847104787518038,0.4099297523498535,0.6710354640493259,0.6957353741872971,0.2360484004020691,0.6374477177753789,33,36.33
256,4,0.2,0.0001,1e-05,32,300,50,46,0.5816259060772073,0.6736568808555603,0.8237061488621508,0.6863425438397067,0.4071134328842163,0.6682076619831524,0.6537352927543026,0.32550060749053955,0.6649229267204629,209,98.59
64,6,0.2,0.001,1e-06,32,300,50,38,0.6501810234427104,0.5921921730041504,0.8051516566352341,0.6864071743492399,0.4070017337799072,0.6820146007500621,0.822631826880495,-0.06804287433624268,0.5745263725477838,79,81.32
128,4,0.05,0.0001,1e-06,32,300,50,65,0.49600065664470955,0.762670636177063,0.875798021850531,0.6864469005306072,0.40693312883377075,0.6960644010449075,0.6725214132991046,0.28617799282073975,0.6800864491905957,109,54.3
64,6,0.05,0.0001,1e-06,32,300,50,58,0.6047951920297415,0.6471390724182129,0.8079108966379331,0.690105183918521,0.4005950093269348,0.6455937021401397,0.6401663743518075,0.35320985317230225,0.6633902721164701,55,91.14
128,4,0.2,0.0005,1e-06,32,300,50,57,0.5055543134339878,0.7534400224685669,0.8819400798129506,0.6902819830252335,0.4002878665924072,0.6992326895395461,0.7127466343773811,0.1982332468032837,0.6366341528849924,130,69.37
128,2,0.05,0.0005,1e-05,32,300,50,29,0.5229137134341958,0.7362169027328491,0.866601140747348,0.690523780551371,0.3998676538467407,0.6609894010982038,0.6611094393183659,0.3101980686187744,0.6550684343099393,86,24.48
64,2,0.15,0.001,0.0001,32,300,50,72,0.5133909320202861,0.7457368969917297,0.8707809492745171,0.6919564897124433,0.3973747491836548,0.6773833572648572,0.6630903870288625,0.30605804920196533,0.6710542017526715,18,38.36
128,6,0.2,0.001,0.0001,32,300,50,55,0.6000904551509303,0.6526075601577759,0.8341694082715928,0.6925364809377054,0.39636409282684326,0.6701941231922837,0.777213694365317,0.04663640260696411,0.6176892128454462,162,93.96
64,2,0.05,0.0001,0.0001,32,300,50,183,0.5368196573032354,0.7220006585121155,0.8522970475072495,0.6932043197692047,0.3951992988586426,0.6715535584808979,0.664501605992784,0.303101122379303,0.6700105661957346,3,92.48
128,6,0.15,0.0005,1e-05,32,300,50,71,0.4530397038912677,0.8020026087760925,0.9039482100301997,0.6934066541428944,0.3948461413383484,0.7005736652133538,0.7126792280745288,0.19838488101959229,0.6449427777354736,149,107.7
64,4,0.15,0.0001,1e-06,32,300,50,139,0.6355406270250517,0.6103509664535522,0.7935716124805182,0.6940925053375847,0.3936484456062317,0.6417348804165265,0.659948733968537,0.3126181364059448,0.6432140805414963,37,82.79
128,2,0.15,0.0005,1e-06,32,300,50,51,0.5195952354552623,0.7395542860031128,0.861858586246465,0.6942027590650935,0.3934558629989624,0.6754328110624206,0.6599552593455444,0.31260454654693604,0.6754058524252307,94,32.31
64,6,0.05,0.0005,0.0001,32,300,50,32,0.5095311352666206,0.7495457530021667,0.8698061135641911,0.6951198310941121,0.3918522596359253,0.6643919481582188,0.6515521654731948,0.3299980163574219,0.6689552550789546,60,70.37
64,6,0.05,0.001,0.0001,32,300,50,55,0.3713449531400214,0.8669723272323608,0.9314131852243639,0.6958420269436368,0.39058786630630493,0.6754770585683507,0.6866933902575694,0.25577640533447266,0.6780055055522491,63,95.68
128,2,0.05,0.0001,0.0001,32,300,50,44,0.5992665506766099,0.6535607576370239,0.8266260474961158,0.6993138126132888,0.38449162244796753,0.6518699717879612,0.6588006632394469,0.31500762701034546,0.6785806466472697,84,29.27
64,6,0.05,0.0001,1e-05,32,300,50,123,0.5349218593111031,0.7239627838134766,0.8514390830667666,0.7010743224731998,0.38138866424560547,0.6586997574060401,0.6886139428259738,0.2516077160835266,0.6364955847092468,56,142.64
64,4,0.15,0.0005,1e-05,32,300,50,51,0.5643356359363109,0.6927711963653564,0.8574271362552975,0.7016196985865105,0.3804258108139038,0.6633886223827008,0.6566864560464687,0.31939709186553955,0.6690042835326827,41,57.02
256,2,0.2,0.0001,1e-05,32,300,50,46,0.6214537387012644,0.6274328231811523,0.7981414151976486,0.7029191033577946,0.3781287670135498,0.6412221287615303,0.6606661390561648,0.3111228346824646,0.6530581196658738,182,60.75
128,2,0.2,0.0001,0.0001,32,300,50,95,0.6342335980301499,0.6119519472122192,0.8125546903524853,0.7048927760932849,0.37463170289993286,0.6628313792933134,0.6874603346739582,0.2541131377220154,0.6564966569180585,102,47.86
128,2,0.15,0.0005,0.0001,32,300,50,31,0.6060324966936355,0.6456937789916992,0.8217177036394805,0.7058972279416533,0.37284815311431885,0.6275120822701147,0.6504681744322107,0.3322255611419678,0.6412075466402737,96,27.15
64,2,0.15,0.0005,1e-05,32,300,50,44,0.6268469224386743,0.620938241481781,0.8003031994483579,0.7065328875430797,0.3717181086540222,0.6262143034664811,0.6435737896459057,0.3463062047958374,0.6582368659467479,14,30.43
128,4,0.15,0.0001,1e-06,32,300,50,108,0.5915770169515725,0.6623944640159607,0.8242203190286927,0.7067435928151454,0.37134331464767456,0.6602951867462792,0.6584498907877776,0.31573688983917236,0.6686234059898182,118,104.38
256,2,0.15,0.0001,1e-05,32,300,50,39,0.5927938995097621,0.6610041260719299,0.8173518623211036,0.7070866136319334,0.37073296308517456,0.6454820904890104,0.6869068621533831,0.2553136348724365,0.6399405671063797,173,56.43
64,6,0.15,0.0001,0.0001,32,300,50,94,0.6380033347915623,0.6073253154754639,0.7849180393062969,0.7074917721354169,0.3700116276741028,0.6298254721408463,0.7101882088061852,0.20397883653640747,0.5910965028776861,66,136.89
64,4,0.05,0.0001,1e-05,32,300,50,72,0.6106121025948943,0.640318751335144,0.8030215337333891,0.7093685990099379,0.36666470766067505,0.6355824409107125,0.6625798896988249,0.30712610483169556,0.6547684210733267,29,53.5
256,2,0.2,0.0001,0.0001,32,300,50,36,0.6586430378454916,0.5815080404281616,0.773463004598891,0.7109356136087396,0.363863468170166,0.6301306809825402,0.6894445013528159,0.24980127811431885,0.6234391543591532,183,54.14
64,2,0.05,0.0001,1e-06,32,300,50,165,0.6111173174884911,0.6397233009338379,0.8027356782091546,0.7121419659562662,0.3617027997970581,0.6326262507249312,0.6412850445472037,0.35094738006591797,0.6593159010112375,1,79.37
128,6,0.05,0.001,1e-05,32,300,50,65,0.5404802007198299,0.7181963920593262,0.8928329066147492,0.7124245151889596,0.36119621992111206,0.7331967426944772,0.8320329692983996,-0.09259390830993652,0.5944034084851515,143,104.0
64,4,0.15,0.001,1e-05,32,300,50,59,0.5721807579672521,0.6841698884963989,0.8340908124315181,0.713134222347127,0.3599228858947754,0.6348986450530839,0.666074509688417,0.29979807138442993,0.6405225499640166,44,71.96
64,6,0.2,0.0005,0.0001,32,300,50,42,0.626452831649683,0.6214147210121155,0.7921222331158961,0.715167488208205,0.35626769065856934,0.6155855089525262,0.6613560219483983,0.3096834421157837,0.6188445709277304,78,90.1
128,4,0.2,0.0001,1e-06,32,300,50,60,0.6413645313741612,0.6031769514083862,0.7844117246357923,0.7157693092734193,0.35518383979797363,0.6281565273136716,0.7142664762017928,0.19481027126312256,0.5997231081535326,127,71.76
256,2,0.05,0.0001,1e-05,32,300,50,34,0.5338823791740619,0.7250345349311829,0.8519516279051005,0.7172740626402379,0.352469801902771,0.6604220874373258,0.6770366628163279,0.27656078338623047,0.6759090314562031,164,52.5
64,6,0.15,0.0001,1e-05,32,300,50,83,0.6744134765410342,0.5612274408340454,0.7608932079546749,0.717400403304315,0.3522416353225708,0.6132982861278693,0.6593493886014338,0.3138660788536072,0.636344653994968,65,126.03
128,6,0.15,0.0001,0.0001,32,300,50,48,0.6762095510827656,0.558887243270874,0.7886884393460549,0.7175898102965019,0.3518996238708496,0.6541572602184932,0.7571686044335542,0.09517854452133179,0.6314820142142243,147,86.65
128,6,0.15,0.0001,1e-05,32,300,50,56,0.6445730253610658,0.5991967916488647,0.7888724776116942,0.7199731453549838,0.3475874066352844,0.6277571183553281,0.7113270792568508,0.2014237642288208,0.6429258879965154,146,95.28
128,4,0.2,0.0001,0.0001,32,300,50,76,0.6512520386632835,0.5908475518226624,0.7899418611095315,0.7215944066846947,0.34464579820632935,0.6452906040547158,0.708847453029287,0.2069815993309021,0.6424237367237022,129,83.39
256,6,0.2,0.0001,0.0001,32,300,50,53,0.6329484722850975,0.613523006439209,0.7962458091612528,0.7232217586474368,0.34168654680252075,0.6483747600458746,0.7180870564714591,0.18617337942123413,0.6496920885799589,237,123.81
128,2,0.15,0.0001,1e-05,32,300,50,71,0.5798926522540175,0.6755989789962769,0.8230972634770907,0.725706806614991,0.337154746055603,0.6449569334277125,0.6912226028945518,0.24592673778533936,0.6416585535036405,92,37.76
128,6,0.2,0.001,1e-05,32,300,50,62,0.5650875657510083,0.6919519901275635,0.8576702922718511,0.7258524963427425,0.33688855171203613,0.6698057459927296,0.83323342598616,-0.0957489013671875,0.5567369702244327,161,99.58
128,2,0.2,0.0001,1e-06,32,300,50,53,0.6840430608699823,0.5486080050468445,0.7591882330166843,0.7260596473324541,0.3365100026130676,0.609180173605439,0.7360991670931071,0.14483416080474854,0.5925234710695365,100,34.37
256,4,0.05,0.0005,1e-06,32,300,50,45,0.6386961392800953,0.6064721345901489,0.88009315160268,0.7261861421149025,0.3362787961959839,0.7489376927147535,0.9046161985877126,-0.2915356159210205,0.6173600750173727,193,99.09
64,2,0.15,0.0001,1e-06,32,300,50,82,0.7199719035441629,0.49994468688964844,0.7339697458915414,0.7262729765233387,0.336120069026947,0.5921389796626444,0.7210017466927374,0.17955338954925537,0.5791704983474653,10,61.1
128,6,0.15,0.0001,1e-06,32,300,50,66,0.6658624154003229,0.5722835659980774,0.7764765857527586,0.7277516304136756,0.3334140181541443,0.6237774484228009,0.7200655300731228,0.18168270587921143,0.6154686489981306,145,101.66
128,2,0.15,0.0001,1e-06,32,300,50,58,0.6611517673857404,0.578313946723938,0.7866798400313106,0.7287075004813536,0.33166182041168213,0.6315239430695254,0.7116544692388621,0.20068854093551636,0.6285446939437769,91,34.18
128,6,0.05,0.0001,0.0001,32,300,50,46,0.5840176984280347,0.6709673404693604,0.8241135286430584,0.7287832387341973,0.33152294158935547,0.6284814380003247,0.6823958445990448,0.26506245136260986,0.6539037676605293,138,84.36
256,2,0.2,0.0001,1e-06,32,300,50,51,0.6640297825551266,0.5746346712112427,0.8002703957267481,0.7297177865974144,0.3298074007034302,0.6556072473903728,0.7106984333891139,0.20283466577529907,0.6653679382952837,181,63.65
64,2,0.2,0.0001,1e-05,32,300,50,87,0.7479329632512882,0.4603498578071594,0.7269461797841963,0.7299773659528539,0.3293305039405823,0.606453873720389,0.7484148280904787,0.11597925424575806,0.5668942371335611,20,43.56
128,6,0.2,0.0001,1e-06,32,300,50,54,0.6895130336766118,0.5413600206375122,0.759885780561879,0.7312970284883462,0.32690340280532837,0.6017108459728389,0.7189765656012006,0.18415594100952148,0.609338186729646,154,92.06
64,2,0.15,0.0005,1e-06,32,300,50,44,0.6184795713450878,0.6309903860092163,0.8097588140990746,0.7328242709713112,0.3240891098976135,0.6052469294014224,0.665094404116571,0.3018571734428406,0.6573719642091658,13,28.65
256,6,0.2,0.0001,1e-05,32,300,50,57,0.6354557452666175,0.6104550361633301,0.7886517272949458,0.7339709367481152,0.32197219133377075,0.6160509871100327,0.6961060613877128,0.2352340817451477,0.6291862064262874,236,125.2
64,2,0.2,0.001,1e-06,32,300,50,39,0.650079051125867,0.5923200845718384,0.7877023087965569,0.7346533795558311,0.32071077823638916,0.5761544137037328,0.6200458635778997,0.39322829246520996,0.6444135981054128,25,25.81
256,4,0.15,0.001,0.0001,32,300,50,34,0.6268809862316921,0.6208970546722412,0.8389497507943018,0.7373026664655662,0.3158026337623596,0.6408154756864544,0.8862453322832428,-0.23961150646209717,0.5311201781006509,207,86.15
128,2,0.2,0.0001,1e-05,32,300,50,73,0.6966880521921823,0.5317652225494385,0.7734340733081162,0.7383798200412197,0.3138021230697632,0.6204634017480422,0.726147071451713,0.1678016185760498,0.6312039461448817,101,41.01
64,2,0.2,0.0005,1e-05,32,300,50,42,0.6614810584262122,0.5778937339782715,0.7707134678193786,0.7426616559513066,0.3058205246925354,0.5785605584890848,0.6747817216379601,0.28137171268463135,0.6170387121432338,23,27.74
64,4,0.15,0.0001,0.0001,32,300,50,66,0.7023387963923333,0.5241388082504272,0.7296979921869606,0.7427669070466069,0.30562371015548706,0.567940247931718,0.6949065019645085,0.2378675937652588,0.554306392451135,39,73.36
128,2,0.15,0.0001,0.0001,32,300,50,60,0.668519824515122,0.568862795829773,0.7895284792862902,0.7432625864415059,0.3046966791152954,0.5995754712288662,0.6938423301497726,0.24020004272460938,0.6298781333933161,93,33.85
64,4,0.05,0.0001,0.0001,32,300,50,231,0.6812621762998639,0.5522707104682922,0.7544482294745315,0.7434081229474505,0.30442434549331665,0.5703916338528523,0.7191929488906783,0.18366479873657227,0.5833850768766748,30,125.26
128,4,0.15,0.0001,0.0001,32,300,50,67,0.6970444015770645,0.5312861204147339,0.7709145317699411,0.7441307728032592,0.30307137966156006,0.5997408431052929,0.7282027731031983,0.16308307647705078,0.6122978402787576,120,76.99
256,4,0.15,0.0001,1e-06,32,300,50,40,0.6415838880731843,0.6029055118560791,0.8016165812882349,0.7448087481338359,0.30180084705352783,0.610832169135465,0.7131041324648199,0.19742876291275024,0.640961825939441,199,92.94
128,4,0.15,0.0001,1e-05,32,300,50,58,0.6591855875386998,0.5808182954788208,0.7952898564102987,0.7448481202682536,0.3017270565032959,0.6205886187875314,0.7306477536459254,0.15745365619659424,0.6439213203120012,119,70.48
64,4,0.15,0.0001,1e-05,32,300,50,88,0.6578543217065826,0.5825096368789673,0.772678471805873,0.7450885892207019,0.3012760877609253,0.5894878444930117,0.6915980789540683,0.24510729312896729,0.6112851867668201,38,61.92
128,2,0.2,0.0005,1e-05,32,300,50,25,0.6415653770148148,0.6029284000396729,0.7926379630509398,0.7456732158947387,0.30017924308776855,0.59241648897128,0.7007026271029331,0.22510087490081787,0.6203239498270943,104,23.41
64,6,0.2,0.0001,1e-06,32,300,50,110,0.7055721718311685,0.519747257232666,0.734250348282351,0.7457640553555634,0.3000086545944214,0.5713381515321305,0.7181298856510936,0.1860763430595398,0.5615706951472628,73,156.0
64,2,0.2,0.0005,1e-06,32,300,50,56,0.5804724332505193,0.6749500036239624,0.8304009330773777,0.7459396682535149,0.2996789813041687,0.5974008688657297,0.719941354323504,0.1819649338722229,0.5920345381652576,22,31.54
64,2,0.2,0.0005,0.0001,32,300,50,41,0.6420478836099551,0.6023309230804443,0.7820299284036638,0.7472416301091355,0.29723215103149414,0.5808071476473011,0.6767481903669206,0.277177095413208,0.6140816618973297,24,25.82
128,4,0.15,0.001,0.0001,32,300,50,50,0.5785501051266645,0.677099347114563,0.8511778659836909,0.7487380616855484,0.29441457986831665,0.6313843336949618,0.8565522043471563,-0.1579381227493286,0.5341252937891434,126,65.37
128,6,0.2,0.0001,0.0001,32,300,50,51,0.7124218797521615,0.5103774070739746,0.7437749328586218,0.7502342494085402,0.2915918231010437,0.5938761993522814,0.7578823411357274,0.0934719443321228,0.5888530608833005,156,89.33
128,4,0.15,0.001,1e-05,32,300,50,23,0.7014463519697139,0.5253473520278931,0.7473265614205253,0.751455365196171,0.2892839312553406,0.578386584604993,0.7857649232598445,0.025542378425598145,0.5307357867535443,125,49.06
256,4,0.15,0.0005,0.0001,32,300,50,50,0.6962226739722589,0.5323905348777771,0.8204617532850399,0.753690738214549,0.2850492596626282,0.6677165666727729,0.7662377143982656,0.07337343692779541,0.6545296254502974,204,104.14
128,4,0.2,0.0001,1e-05,32,300,50,43,0.6999207920151669,0.5274097919464111,0.7331576844984036,0.7541401554597417,0.2841963768005371,0.5484042385345835,0.7304273787425827,0.15796184539794922,0.5261312332584391,128,61.73
128,4,0.2,0.001,0.0001,32,300,50,58,0.6744451158291707,0.5611863136291504,0.7724828509668196,0.7556832278323894,0.28126412630081177,0.5916574617393862,0.7726376183156307,0.05782973766326904,0.5791130498483195,135,71.5
64,4,0.15,0.0005,1e-06,32,300,50,74,0.6111723972666002,0.6396583914756775,0.807005572905104,0.7568460968320151,0.27905040979385376,0.5961249871060332,0.7073129335182845,0.21041136980056763,0.6416751994767935,40,76.48
64,6,0.2,0.0001,1e-05,32,300,50,94,0.7248602995614466,0.493131160736084,0.7075509692819832,0.7573696297484925,0.2780526280403137,0.5475527536389589,0.7256818787512537,0.16886752843856812,0.5276149977359657,74,141.2
64,2,0.2,0.0001,0.0001,32,300,50,120,0.7461838592918476,0.46287089586257935,0.718606629914174,0.7618332996800973,0.269517719745636,0.5533496845202351,0.7240389406259339,0.17262661457061768,0.5957141144331344,21,52.77
256,2,0.15,0.001,1e-06,32,300,50,38,0.6582333475752753,0.5820284485816956,0.8098526765655782,0.7640298067989135,0.26529937982559204,0.6258070017936211,0.7582153743833367,0.09267503023147583,0.6322303800661326,178,55.57
256,4,0.2,0.0001,1e-06,32,300,50,29,0.7155253595007333,0.5061023235321045,0.7531896705644324,0.7716365229594248,0.25059717893600464,0.5714467705481179,0.7453150655194478,0.1232869029045105,0.5931644196408986,208,81.36
64,2,0.15,0.0001,1e-05,32,300,50,48,0.8421857957698868,0.315768837928772,0.5907574789286633,0.7722976454105563,0.24931252002716064,0.5026402880857861,0.770290600386063,0.06354504823684692,0.4162635610768467,11,40.32
256,4,0.2,0.0001,0.0001,32,300,50,25,0.7577998366723447,0.44601762294769287,0.7214190356049973,0.7794613389783643,0.23532140254974365,0.5502694312399385,0.7938460209356042,0.005395948886871338,0.5489665277683838,210,77.98
256,6,0.15,0.0005,1e-06,32,300,50,42,0.7030937187865894,0.5231152772903442,0.7739059213035218,0.7797066894493807,0.23483997583389282,0.6148589118046768,0.891596949754463,-0.2546275854110718,0.5417268318418201,229,132.06
64,2,0.2,0.0001,1e-06,32,300,50,77,0.8306015697931951,0.33446258306503296,0.6425474921944327,0.7807933998956559,0.23270559310913086,0.5001384158308132,0.7853964063491767,0.026456177234649658,0.4423975016654904,19,39.56
64,6,0.2,0.0001,0.0001,32,300,50,130,0.8225887144068158,0.3472416400909424,0.6093180518558137,0.7815728092848285,0.23117297887802124,0.48291208029493227,0.7781181503668504,0.044416189193725586,0.40550095332499836,75,175.3
64,4,0.2,0.0005,0.0001,32,300,50,84,0.65163097159033,0.5903712511062622,0.787334400776367,0.7844105685858987,0.22557991743087769,0.5401457152791576,0.7054465432965066,0.21457284688949585,0.6030149307012052,51,87.35
256,2,0.15,0.0001,1e-06,32,300,50,22,0.7617355736072826,0.4402482509613037,0.7044959267003461,0.7923033981263852,0.2099168300628662,0.49288761277902066,0.7817819691541988,0.03539615869522095,0.49729414373897507,172,45.89
64,2,0.2,0.001,1e-05,32,300,50,70,0.7727087807227642,0.42400503158569336,0.7425997857170419,0.7926944201765216,0.20913678407669067,0.5471663415954908,0.7794113648717365,0.0412372350692749,0.5649993307891088,26,35.16
64,4,0.2,0.0001,0.0001,32,300,50,45,0.8405771646042279,0.31838029623031616,0.6083080594581654,0.7931024222621115,0.2083224654197693,0.4575320814059637,0.8005311156592677,-0.011425971984863281,0.3667308755491564,48,62.55
256,4,0.15,0.001,1e-06,32,300,50,25,0.7332126671683824,0.4813828468322754,0.7320898968728324,0.7955304564754407,0.20346766710281372,0.536679004635971,0.7900261235444819,0.014944732189178467,0.5365301944708356,205,76.64
64,4,0.2,0.0001,1e-06,32,300,50,46,0.8280499622248909,0.3385453224182129,0.6126430514693446,0.7985613314460397,0.1973867416381836,0.4450800287085014,0.7815480998656221,0.035973191261291504,0.38104774480743386,46,61.8
64,6,0.15,0.0001,1e-06,32,300,50,31,0.8520700534510097,0.2996138334274292,0.5915432659215859,0.8008244200444327,0.19283121824264526,0.44254633804892973,0.7780073390996984,0.04468834400177002,0.33567527677883624,64,75.29
64,4,0.2,0.0001,1e-05,32,300,50,55,0.8547820030284116,0.2951483130455017,0.6072083276999225,0.8036289845396166,0.1871677041053772,0.44770442498206514,0.8390256223619506,-0.11103594303131104,0.3630031586344526,47,67.78
256,6,0.05,0.0005,0.0001,32,300,50,51,0.6400663917720437,0.6047817468643188,0.8854939931977794,0.8037169075022236,0.18698984384536743,0.6911003486790162,0.9289944413576242,-0.3620840311050415,0.5808253265676601,222,145.72
64,2,0.15,0.0001,0.0001,32,300,50,41,0.8608937108695793,0.2850329279899597,0.5614054117873714,0.8256951076938741,0.14191722869873047,0.3827594775380546,0.7878200455893991,0.020438432693481445,0.3452723741926538,12,29.29
128,6,0.2,0.0001,1e-05,32,300,50,35,0.8160754542059193,0.35753780603408813,0.6621461401658119,0.8282870008250636,0.13652163743972778,0.42576470676695166,0.8324902481790963,-0.09379518032073975,0.4170025841102821,155,74.55
256,2,0.05,0.001,0.0001,32,300,50,7,0.9361786431392058,0.15451788902282715,0.4667827457205329,0.8293909437289949,0.13421845436096191,0.39716692902934086,0.7641670982362394,0.07837474346160889,0.34095659916045296,171,35.88
64,2,0.05,0.0001,1e-05,32,300,50,23,0.894195560285945,0.22864913940429688,0.5178670246472102,0.8295687919222318,0.13384711742401123,0.37459518928622504,0.771557613711144,0.06046187877655029,0.3573489962816392,2,21.63
256,2,0.2,0.001,0.0001,32,300,50,25,0.7830785714137604,0.40844154357910156,0.7673471120607722,0.8331630691793536,0.12632524967193604,0.5661856202360291,0.8028816774824976,-0.017374277114868164,0.5978748316803348,189,46.99
256,2,0.2,0.001,1e-06,32,300,50,47,0.715141901260261,0.5066314935684204,0.783857525282019,0.8394575428657851,0.11307430267333984,0.5938703796668064,0.831680152136483,-0.09166741371154785,0.5994880526389079,187,61.7
256,2,0.05,0.001,1e-06,32,300,50,7,0.9572525391384351,0.116024911403656,0.5021383102991022,0.840961617216456,0.10989326238632202,0.37111239637306415,0.8023794832973499,-0.016102075576782227,0.35624287851254555,169,36.11
256,6,0.2,0.0005,0.0001,32,300,50,13,1.0377640032098012,-0.03892481327056885,0.4572462711952884,0.8866844674763913,0.010472297668457031,0.3717517618380629,0.8071799334246367,-0.028296589851379395,0.35032111869477744,240,70.84
256,4,0.05,0.001,1e-05,32,300,50,6,1.0365760710790732,-0.03654778003692627,0.46742142368669265,0.8884339066364668,0.006563723087310791,0.4066369840572198,0.8052259699052579,-0.023324131965637207,0.3810816375692617,197,57.12
256,4,0.2,0.001,1e-06,32,300,50,10,1.0327914883644764,-0.028992652893066406,0.4427101688842542,0.8900726345512013,0.002895534038543701,0.27312617346184237,0.8024136907445937,-0.016188621520996094,0.3729319442321689,214,61.99
256,6,0.15,0.001,1e-05,32,300,50,2,1.0400156797547535,-0.04343819618225098,0.3594443353041683,0.8906901151712266,0.0015116333961486816,0.4228414611215303,0.8081436378707685,-0.030753493309020996,0.2926186746771666,233,74.46
256,4,0.2,0.001,1e-05,32,300,50,2,1.043300961509195,-0.0500408411026001,0.40362454241895346,0.890692156217323,0.0015069842338562012,0.3132147357150713,0.8108338365099118,-0.037627339363098145,0.421711986739675,215,53.92
256,4,0.15,0.001,1e-05,32,300,50,14,1.0419166773542057,-0.0472562313079834,0.38488863929990536,0.8907704485532951,0.0013314485549926758,0.27662113594328785,0.8097962730190994,-0.03497350215911865,0.30812689855736697,206,65.84
256,6,0.15,0.001,1e-06,32,300,50,8,1.0414391777859746,-0.04629659652709961,0.33683868570035813,0.8908235429012287,0.0012124180793762207,0.3581099689895102,0.8095417454813568,-0.03432297706604004,0.19278773980321628,232,82.76
256,6,0.2,0.001,0.0001,32,300,50,7,1.0446706879929308,-0.05279982089996338,0.30244696933551035,0.8908744596498686,0.0010982155799865723,0.30824900834825275,0.8124206210755031,-0.04169261455535889,0.16738934644417466,243,79.12
256,6,0.2,0.001,1e-05,32,300,50,2,1.045419335714749,-0.05430924892425537,0.4434927240485731,0.8908877068945201,0.0010685324668884277,0.3757420140296732,0.8128818934941846,-0.04287576675415039,0.4143613939296246,242,57.41
256,6,0.2,0.001,1e-06,32,300,50,7,1.0451515016748754,-0.05376899242401123,0.35684301622916204,0.8910906728724487,0.0006133317947387695,0.33227541962851104,0.8127687449926418,-0.04258549213409424,0.21564649896400662,241,62.61
256,4,0.2,0.001,0.0001,32,300,50,2,1.0378632472587013,-0.03912365436553955,0.2647488355265009,0.8910937497859542,0.0006064176559448242,0.2479546603018944,0.8061325653071356,-0.025629758834838867,0.35457570527575044,216,53.29
256,4,0.05,0.001,1e-06,32,300,50,4,1.0380261063940261,-0.03944969177246094,0.36203192370156356,0.89124992263601,0.0002561211585998535,0.32780064395225994,0.8065158479626945,-0.02660524845123291,0.29373415271213055,196,54.97
256,6,0.05,0.001,1e-05,32,300,50,4,1.0494611878980946,-0.0624774694442749,0.29329960284003587,0.8915762589573292,-0.0004762411117553711,0.2789039943210794,0.8166934881541819,-0.052678823471069336,0.16101581639415852,224,77.09
256,6,0.15,0.001,0.0001,32,300,50,5,1.030841284011693,-0.02511012554168701,0.29433597892843494,0.8924930790758395,-0.0025348663330078125,0.2773339966823374,0.8011093583957136,-0.012887716293334961,0.14881141370366946,234,78.91
